,n,p,k,sigma,lambda,method,time,error,numiters
1302,500,250,25,1,62.26218643881098,AT,0.2351670265197754,0.013358800907676039,155
1303,500,250,25,1,62.26218643881098,LLM,0.1481032371520996,0.012425073618717869,72
1304,500,250,25,1,0,AT,0.2802000045776367,0.020351868587003906,166
1305,500,250,25,1,0,LLM,0.31222033500671387,0.020382832328589548,170
1306,500,250,25,1,66.61302494462907,AT,0.2391681671142578,0.015530053190172264,157
1307,500,250,25,1,66.61302494462907,LLM,0.1340954303741455,0.0142213181555374,72
1308,500,250,25,1,0,AT,0.2731928825378418,0.01990117229616635,169
1309,500,250,25,1,0,LLM,0.3012261390686035,0.01989757175646121,169
1310,500,250,25,1,60.21177583931878,AT,0.22716021537780762,0.014596782583448929,143
1311,500,250,25,1,60.21177583931878,LLM,0.13309597969055176,0.013249148871438285,71
1312,500,250,25,1,0,AT,0.2711923122406006,0.02025675575972417,174
1313,500,250,25,1,0,LLM,0.35124754905700684,0.020289054278090163,171
1314,500,250,25,1,67.05894411987151,AT,0.2541790008544922,0.01773271846934756,162
1315,500,250,25,1,67.05894411987151,LLM,0.12809181213378906,0.01687853384572286,72
1316,500,250,25,1,0,AT,0.2681879997253418,0.02059023182107494,183
1317,500,250,25,1,0,LLM,0.3502471446990967,0.0205909433577876,181
1318,500,250,25,1,79.6528181967462,AT,0.2521800994873047,0.0195848273110175,156
1319,500,250,25,1,79.6528181967462,LLM,0.136094331741333,0.01854790636685342,72
1320,500,250,25,1,0,AT,0.27419495582580566,0.0169513371058139,171
1321,500,250,25,1,0,LLM,0.306215763092041,0.016965737550202156,171
1322,500,250,25,1,60.13282383387399,AT,0.2702047824859619,0.015976169888460907,163
1323,500,250,25,1,60.13282383387399,LLM,0.1270761489868164,0.01343185553006788,71
1324,500,250,25,1,0,AT,0.2541799545288086,0.01965203528928899,166
1325,500,250,25,1,0,LLM,0.34324216842651367,0.019678111608153043,170
1326,500,250,25,1,68.11958847749136,AT,0.25518178939819336,0.01801894556987023,162
1327,500,250,25,1,68.11958847749136,LLM,0.13309407234191895,0.016582025448208835,70
1328,500,250,25,1,0,AT,0.2751932144165039,0.020316207425882634,175
1329,500,250,25,1,0,LLM,0.31222081184387207,0.020333542306298805,173
1330,500,250,25,1,61.436767099857185,AT,0.2711913585662842,0.014978746499598032,164
1331,500,250,25,1,61.436767099857185,LLM,0.14810442924499512,0.013149520110641515,72
1332,500,250,25,1,0,AT,0.26518797874450684,0.01915445971335782,163
1333,500,250,25,1,0,LLM,0.3012120723724365,0.019162171894522302,163
1334,500,250,25,1,66.13234828376851,AT,0.23618078231811523,0.01542237266443091,151
1335,500,250,25,1,66.13234828376851,LLM,0.14410138130187988,0.01393476994871067,72
1336,500,250,25,1,0,AT,0.23215126991271973,0.020088757882185036,155
1337,500,250,25,1,0,LLM,0.32022571563720703,0.019705316555980464,170
1338,500,250,25,1,57.27569855054156,AT,0.22615981101989746,0.014474390769334473,156
1339,500,250,25,1,57.27569855054156,LLM,0.13509583473205566,0.01243009637387524,71
1340,500,250,25,1,0,AT,0.2731919288635254,0.017132367714945786,180
1341,500,250,25,1,0,LLM,0.3452446460723877,0.017147600401185757,178
1342,500,250,25,1,93.94739617619996,AT,0.25518131256103516,0.020520485733798853,161
1343,500,250,25,1,93.94739617619996,LLM,0.136094331741333,0.02052415308484628,70
1344,500,250,25,1,0,AT,0.26218533515930176,0.021418790822955894,160
1345,500,250,25,1,0,LLM,0.3142218589782715,0.021420167084542897,160
1346,500,250,25,1,66.9324829244566,AT,0.25017690658569336,0.017828532669387297,162
1347,500,250,25,1,66.9324829244566,LLM,0.13709712028503418,0.015528666551194835,69
1348,500,250,25,1,0,AT,0.25518035888671875,0.0183063814106442,164
1349,500,250,25,1,0,LLM,0.32723212242126465,0.018285280292653413,165
1350,500,250,25,1,54.373338451602606,AT,0.23316526412963867,0.01669569831299005,147
1351,500,250,25,1,54.373338451602606,LLM,0.14009785652160645,0.013242830551185573,72
1352,500,250,25,1,0,AT,0.24317288398742676,0.02151047898219457,166
1353,500,250,25,1,0,LLM,0.3062145709991455,0.02152088618996076,164
1354,500,250,25,1,57.985697404861554,AT,0.23516631126403809,0.015919909378308218,149
1355,500,250,25,1,57.985697404861554,LLM,0.12809133529663086,0.014217535011788018,71
1356,500,250,25,1,0,AT,0.25317955017089844,0.01925027472156152,174
1357,500,250,25,1,0,LLM,0.33923840522766113,0.01928126655283856,173
1358,500,250,25,1,57.340308682355634,AT,0.24117207527160645,0.017494991639256312,154
1359,500,250,25,1,57.340308682355634,LLM,0.12108564376831055,0.014226573042210967,65
1360,500,250,25,1,0,AT,0.2681889533996582,0.02220968733515914,174
1361,500,250,25,1,0,LLM,0.3332362174987793,0.022218887753650593,172
1362,500,250,25,1,77.80475005869356,AT,0.24016857147216797,0.016241057752899125,158
1363,500,250,25,1,77.80475005869356,LLM,0.13309431076049805,0.015938324557352234,71
1364,500,250,25,1,0,AT,0.28620266914367676,0.018894989446879305,185
1365,500,250,25,1,0,LLM,0.3472452163696289,0.018890558568038614,184
1366,500,250,25,1,82.05921347943737,AT,0.24517416954040527,0.017857511620852425,167
1367,500,250,25,1,82.05921347943737,LLM,0.1270890235900879,0.018801321757395503,67
1368,500,250,25,1,0,AT,0.2711915969848633,0.022919249870616193,167
1369,500,250,25,1,0,LLM,0.3422412872314453,0.022947893814984254,166
1370,500,250,25,1,66.74352190480865,AT,0.24617385864257812,0.014002504662038742,164
1371,500,250,25,1,66.74352190480865,LLM,0.13509726524353027,0.013388380910173579,68
1372,500,250,25,1,0,AT,0.26418519020080566,0.01944562674219111,170
1373,500,250,25,1,0,LLM,0.31522274017333984,0.019523194647913588,163
1374,500,250,25,1,64.08517462615107,AT,0.2561829090118408,0.020299805466873648,156
1375,500,250,25,1,64.08517462615107,LLM,0.12508821487426758,0.01857547066095464,68
1376,500,250,25,1,0,AT,0.24016857147216797,0.02123413873857636,162
1377,500,250,25,1,0,LLM,0.32222747802734375,0.021277298593566543,166
1378,500,250,25,1,70.21193174545306,AT,0.23916864395141602,0.017935300984375548,156
1379,500,250,25,1,70.21193174545306,LLM,0.1461169719696045,0.016590754813861155,71
1380,500,250,25,1,0,AT,0.2591969966888428,0.019907782853339287,171
1381,500,250,25,1,0,LLM,0.3142080307006836,0.019909947285860048,165
1382,500,250,25,1,59.9975646887016,AT,0.23616719245910645,0.013564724803016282,156
1383,500,250,25,1,59.9975646887016,LLM,0.13809728622436523,0.011981295803180808,74
1384,500,250,25,1,0,AT,0.27619481086730957,0.01998389734697434,180
1385,500,250,25,1,0,LLM,0.3092184066772461,0.01989848084544163,172
1386,500,250,25,1,59.391744594589404,AT,0.23916912078857422,0.016704073190253844,155
1387,500,250,25,1,59.391744594589404,LLM,0.13709735870361328,0.01607203485623354,76
1388,500,250,25,1,0,AT,0.27921009063720703,0.01853489753595451,173
1389,500,250,25,1,0,LLM,0.3192253112792969,0.01853571358612485,173
1390,500,250,25,1,69.3512633889622,AT,0.2371807098388672,0.01810267806781567,156
1391,500,250,25,1,69.3512633889622,LLM,0.14108705520629883,0.016347613638943576,72
1392,500,250,25,1,0,AT,0.2441720962524414,0.021101567435802868,163
1393,500,250,25,1,0,LLM,0.34424281120300293,0.021577544895109758,177
1394,500,250,25,1,68.50622630559081,AT,0.251176118850708,0.0187375145468303,168
1395,500,250,25,1,68.50622630559081,LLM,0.12809205055236816,0.017344045954967604,66
1396,500,250,25,1,0,AT,0.27119016647338867,0.018866312248375705,170
1397,500,250,25,1,0,LLM,0.33623743057250977,0.01905846919431107,180
1398,500,250,25,1,60.758451290781416,AT,0.2631874084472656,0.015331573202856356,155
1399,500,250,25,1,60.758451290781416,LLM,0.1390979290008545,0.014283191727270024,73
1400,500,250,25,1,0,AT,0.26218533515930176,0.020949588841558474,172
1401,500,250,25,1,0,LLM,0.3212282657623291,0.02094805552209349,172
1402,500,250,25,1,75.57148103507163,AT,0.25217747688293457,0.017895351966983532,153
1403,500,250,25,1,75.57148103507163,LLM,0.13611173629760742,0.017240710589807196,72
1404,500,250,25,1,0,AT,0.2631847858428955,0.016587720117931654,184
1405,500,250,25,1,0,LLM,0.3372383117675781,0.016586508544679884,184
1406,500,250,25,1,64.54023702803873,AT,0.22914719581604004,0.017196246052225184,156
1407,500,250,25,1,64.54023702803873,LLM,0.127089262008667,0.015913764473555816,69
1408,500,250,25,1,0,AT,0.2421712875366211,0.019629711846872705,156
1409,500,250,25,1,0,LLM,0.3072185516357422,0.01963707731594965,155
1410,500,250,25,1,68.0188401615957,AT,0.27420687675476074,0.01858687969651076,155
1411,500,250,25,1,68.0188401615957,LLM,0.14809250831604004,0.015651583452224064,70
1412,500,250,25,1,0,AT,0.2561674118041992,0.0165217701460288,163
1413,500,250,25,1,0,LLM,0.29420900344848633,0.016497987121495045,160
1414,500,250,25,1,55.04808135346875,AT,0.26518750190734863,0.014483983906979653,163
1415,500,250,25,1,55.04808135346875,LLM,0.13809680938720703,0.011723819202992312,70
1416,500,250,25,1,0,AT,0.21715378761291504,0.018733070513825553,145
1417,500,250,25,1,0,LLM,0.278209924697876,0.018595787784810164,158
1418,500,250,25,1,58.251994601194845,AT,0.23817014694213867,0.015248773124841403,156
1419,500,250,25,1,58.251994601194845,LLM,0.129103422164917,0.013631634478749946,71
1420,500,250,25,1,0,AT,0.26918959617614746,0.021585764653869906,173
1421,500,250,25,1,0,LLM,0.3132205009460449,0.021589571594585806,172
1422,500,250,25,1,65.2279346588637,AT,0.26018428802490234,0.016602928163013127,158
1423,500,250,25,1,65.2279346588637,LLM,0.15010523796081543,0.014487155149042004,71
1424,500,250,25,1,0,AT,0.28119897842407227,0.021673290012476632,169
1425,500,250,25,1,0,LLM,0.3112196922302246,0.021680510009939324,169
1426,500,250,25,1,66.40036686340754,AT,0.24717378616333008,0.01804970017077297,146
